text_type,doc_id,group,top1_topic,top1_weight,top2_topic,top2_weight,margin
commit_messages,16102,after,Deployment,0.14596814,Feature Development,0.14085105,0.005117089999999991
commit_messages,16108,after,Testing & CI,0.13782449,Deployment,0.13357095,0.00425354
commit_messages,16109,after,Documentation & Communication,0.1579603,Refactoring & Cleanup,0.14794518,0.010015119999999988
commit_messages,16110,after,Code Review & Collaboration,0.15503255,Bug Fixing & Debugging,0.1364629,0.018569649999999993
commit_messages,16112,after,Documentation & Communication,0.15663344,Code Review & Collaboration,0.15509084,0.001542600000000005
commit_messages,16113,after,Documentation & Communication,0.15440461,Feature Development,0.15314095,0.0012636599999999998
commit_messages,16114,after,Documentation & Communication,0.15001811,Code Review & Collaboration,0.14944573,0.0005723800000000112
commit_messages,16115,after,Refactoring & Cleanup,0.15514015,UI / UX,0.14376567,0.011374479999999992
commit_messages,16116,after,Testing & CI,0.16112402,Code Review & Collaboration,0.14890197,0.012222050000000012
commit_messages,16117,after,Feature Development,0.15938799,Testing & CI,0.14002869,0.019359299999999996
commit_messages,16118,after,Code Review & Collaboration,0.16918547,Deployment,0.16090558,0.008279890000000012
commit_messages,16121,after,Feature Development,0.15514033,Testing & CI,0.14867826,0.0064620699999999864
commit_messages,16122,after,Documentation & Communication,0.16907182,Code Review & Collaboration,0.15190634,0.01716548000000001
commit_messages,16124,after,Documentation & Communication,0.15984005,Code Review & Collaboration,0.15596388,0.003876170000000012
commit_messages,16132,after,Code Review & Collaboration,0.15421873,Deployment,0.1383038,0.015914929999999994
commit_messages,16133,after,Bug Fixing & Debugging,0.16100508,Refactoring & Cleanup,0.16005191,0.0009531700000000032
commit_messages,16135,after,Code Review & Collaboration,0.16106316,Documentation & Communication,0.14720114,0.013862020000000003
commit_messages,16139,after,Deployment,0.1561801,Bug Fixing & Debugging,0.15180108,0.0043790199999999835
commit_messages,16140,after,UI / UX,0.1456683,Bug Fixing & Debugging,0.1355628,0.01010549999999999
commit_messages,16141,after,Deployment,0.13761647,Documentation & Communication,0.13379593,0.0038205399999999834
commit_messages,16145,after,Code Review & Collaboration,0.17120214,Deployment,0.16142105,0.009781089999999992
commit_messages,16146,after,Refactoring & Cleanup,0.15148771,Feature Development,0.14542626,0.006061449999999996
commit_messages,16147,after,Documentation & Communication,0.15119493,Code Review & Collaboration,0.14756821,0.00362672
commit_messages,16148,after,Deployment,0.15071778,UI / UX,0.13642862,0.014289159999999995
commit_messages,16149,after,Code Review & Collaboration,0.15931948,Refactoring & Cleanup,0.14046675,0.018852730000000012
commit_messages,16152,after,Deployment,0.16495027,Code Review & Collaboration,0.15178381,0.013166460000000019
commit_messages,16153,after,Feature Development,0.15578793,Code Review & Collaboration,0.13635945,0.019428479999999998
commit_messages,16156,after,Code Review & Collaboration,0.15684639,UI / UX,0.15337431,0.0034720799999999885
commit_messages,16157,after,Feature Development,0.14336695,Testing & CI,0.12926714,0.01409980999999999
commit_messages,16159,after,Code Review & Collaboration,0.16359147,Bug Fixing & Debugging,0.14608496,0.017506509999999975
commit_messages,16160,after,Feature Development,0.144746,Testing & CI,0.14112854,0.0036174600000000168
commit_messages,16161,after,Code Review & Collaboration,0.15805647,Deployment,0.14018501,0.017871460000000006
commit_messages,16164,after,Bug Fixing & Debugging,0.15442388,Testing & CI,0.13946572,0.014958160000000026
commit_messages,16166,after,Refactoring & Cleanup,0.16345966,Bug Fixing & Debugging,0.1632185,0.00024116000000001803
commit_messages,16167,after,Bug Fixing & Debugging,0.18793719,Testing & CI,0.17079197,0.017145220000000017
commit_messages,16170,after,Refactoring & Cleanup,0.14429902,Code Review & Collaboration,0.13943228,0.004866740000000008
commit_messages,16171,after,Deployment,0.16052687,Code Review & Collaboration,0.15844525,0.0020816199999999785
commit_messages,16172,after,Code Review & Collaboration,0.1577111,Deployment,0.14430478,0.01340632
commit_messages,16173,after,Bug Fixing & Debugging,0.15896842,Refactoring & Cleanup,0.1482863,0.01068211999999999
commit_messages,16175,after,Code Review & Collaboration,0.15442343,Bug Fixing & Debugging,0.1388004,0.01562303000000001
commit_messages,16180,after,Testing & CI,0.1713385,Documentation & Communication,0.16866085,0.0026776500000000036
commit_messages,16182,after,Code Review & Collaboration,0.16212718,UI / UX,0.15556148,0.006565700000000008
commit_messages,16184,after,Bug Fixing & Debugging,0.1405084,UI / UX,0.13768187,0.0028265299999999938
commit_messages,16185,after,Code Review & Collaboration,0.15883258,Deployment,0.1413797,0.017452880000000004
commit_messages,16188,after,Documentation & Communication,0.161167,Code Review & Collaboration,0.15650576,0.004661240000000011
commit_messages,16193,after,Feature Development,0.17552121,Deployment,0.15586868,0.01965253
commit_messages,16196,after,Code Review & Collaboration,0.16940235,UI / UX,0.16117147,0.008230879999999996
commit_messages,16198,after,Code Review & Collaboration,0.14181896,Feature Development,0.14141314,0.0004058200000000012
commit_messages,16201,after,Testing & CI,0.142973,Feature Development,0.14226086,0.00071214
commit_messages,16202,after,Documentation & Communication,0.17111124,Code Review & Collaboration,0.16666606,0.004445179999999993
commit_messages,16203,after,Deployment,0.17074268,Feature Development,0.15655108,0.014191599999999999
commit_messages,16204,after,Documentation & Communication,0.15431644,Code Review & Collaboration,0.15258692,0.0017295200000000122
commit_messages,16205,after,Refactoring & Cleanup,0.17194732,Deployment,0.1546446,0.017302719999999994
commit_messages,16207,after,Feature Development,0.14930049,UI / UX,0.14502035,0.004280140000000016
commit_messages,16208,after,Code Review & Collaboration,0.15953135,Documentation & Communication,0.15153837,0.007992979999999983
commit_messages,16209,after,Feature Development,0.18208587,Refactoring & Cleanup,0.16859674,0.013489130000000016
commit_messages,16210,after,Code Review & Collaboration,0.17023979,Documentation & Communication,0.15460691,0.015632880000000016
commit_messages,16212,after,Code Review & Collaboration,0.16132124,Documentation & Communication,0.1522133,0.009107940000000009
commit_messages,16213,after,Deployment,0.15102646,Feature Development,0.14769544,0.00333101999999999
commit_messages,16214,after,Documentation & Communication,0.15261364,Deployment,0.14912394,0.0034896999999999845
commit_messages,16215,after,Refactoring & Cleanup,0.1696759,Feature Development,0.15397838,0.015697519999999993
commit_messages,16216,after,Code Review & Collaboration,0.1495806,Refactoring & Cleanup,0.14667305,0.0029075500000000087
commit_messages,16217,after,Testing & CI,0.1512259,Documentation & Communication,0.14403191,0.0071939899999999835
commit_messages,16220,after,Code Review & Collaboration,0.14964154,Documentation & Communication,0.14931068,0.0003308599999999884
commit_messages,16221,after,Feature Development,0.15698302,Documentation & Communication,0.14023058,0.016752440000000007
commit_messages,16222,after,Documentation & Communication,0.16269794,Code Review & Collaboration,0.1559952,0.006702740000000013
commit_messages,16223,after,Feature Development,0.17451987,Documentation & Communication,0.15827927,0.016240599999999994
commit_messages,16224,after,Documentation & Communication,0.15984003,Code Review & Collaboration,0.15596393,0.0038760999999999934
commit_messages,16225,after,Code Review & Collaboration,0.17419748,Documentation & Communication,0.16665123,0.007546249999999977
commit_messages,16226,after,Code Review & Collaboration,0.16791822,Feature Development,0.15707986,0.010838360000000019
commit_messages,16227,after,Code Review & Collaboration,0.15995535,Refactoring & Cleanup,0.14196607,0.017989279999999996
commit_messages,16229,after,Documentation & Communication,0.17919983,Code Review & Collaboration,0.16458976,0.014610070000000003
commit_messages,16239,after,Deployment,0.15095015,Documentation & Communication,0.14420064,0.006749510000000014
commit_messages,16240,after,Code Review & Collaboration,0.15644619,Documentation & Communication,0.14624695,0.010199240000000026
commit_messages,16242,after,Documentation & Communication,0.15107581,Refactoring & Cleanup,0.14986612,0.0012096900000000133
commit_messages,16244,after,Feature Development,0.14180827,Deployment,0.13693416,0.004874109999999987
commit_messages,16245,after,Documentation & Communication,0.15167624,Deployment,0.14740092,0.004275319999999999
commit_messages,16247,after,UI / UX,0.17190622,Code Review & Collaboration,0.15768382,0.014222399999999996
commit_messages,16248,after,Deployment,0.16698572,Documentation & Communication,0.16161756,0.005368160000000011
commit_messages,16249,after,Documentation & Communication,0.16344568,Deployment,0.1476536,0.015792080000000014
commit_messages,16253,after,UI / UX,0.16339992,Code Review & Collaboration,0.15603659,0.007363330000000001
commit_messages,16254,after,Deployment,0.17037249,Feature Development,0.16220134,0.008171149999999988
commit_messages,16256,after,Documentation & Communication,0.16856198,Deployment,0.15428165,0.014280330000000008
commit_messages,16257,after,Code Review & Collaboration,0.16944969,Documentation & Communication,0.16224802,0.007201669999999993
commit_messages,16258,after,Documentation & Communication,0.19685502,Deployment,0.18044655,0.01640846999999998
commit_messages,16259,after,Deployment,0.16312256,Documentation & Communication,0.15917242,0.003950139999999991
commit_messages,16261,after,Deployment,0.16046536,Code Review & Collaboration,0.1585852,0.0018801599999999918
commit_messages,16263,after,Documentation & Communication,0.16662453,Code Review & Collaboration,0.16177231,0.00485221999999999
commit_messages,16265,after,Code Review & Collaboration,0.1514559,Documentation & Communication,0.14913648,0.0023194200000000165
commit_messages,16267,after,Code Review & Collaboration,0.1693255,Documentation & Communication,0.15311459,0.016210909999999995
commit_messages,16268,after,Testing & CI,0.14633052,Deployment,0.13429144,0.01203907999999998
commit_messages,16269,after,Documentation & Communication,0.14126417,Deployment,0.13939139,0.0018727799999999906
commit_messages,16272,after,UI / UX,0.17145841,Code Review & Collaboration,0.15326358,0.018194829999999995
commit_messages,16275,after,Documentation & Communication,0.15130928,Code Review & Collaboration,0.14796792,0.0033413599999999877
commit_messages,16276,after,Feature Development,0.14251426,Testing & CI,0.13962483,0.0028894299999999984
commit_messages,16277,after,Code Review & Collaboration,0.16491053,Documentation & Communication,0.15363689,0.011273640000000001
commit_messages,16278,after,Deployment,0.14580458,Documentation & Communication,0.13524356,0.010561019999999977
commit_messages,16281,after,UI / UX,0.15968136,Code Review & Collaboration,0.15802854,0.0016528199999999993
commit_messages,16284,after,Testing & CI,0.14835896,UI / UX,0.13716592,0.011193040000000015
commit_messages,16285,after,Testing & CI,0.16530755,Code Review & Collaboration,0.14801659,0.017290959999999994
commit_messages,16288,after,Bug Fixing & Debugging,0.15043579,Testing & CI,0.14195047,0.008485320000000018
commit_messages,16289,after,Feature Development,0.15585198,Testing & CI,0.15080196,0.005050019999999988
commit_messages,16290,after,Code Review & Collaboration,0.15512379,Documentation & Communication,0.15332352,0.0018002700000000205
commit_messages,16291,after,Refactoring & Cleanup,0.15894558,Code Review & Collaboration,0.15495309,0.003992490000000015
commit_messages,16296,after,Code Review & Collaboration,0.17887692,Documentation & Communication,0.16187522,0.01700170000000001
commit_messages,16297,after,Refactoring & Cleanup,0.17156447,UI / UX,0.15577249,0.015791979999999983
commit_messages,16300,after,Refactoring & Cleanup,0.15878046,Bug Fixing & Debugging,0.15736963,0.0014108300000000018
commit_messages,16301,after,Bug Fixing & Debugging,0.17588118,Refactoring & Cleanup,0.16894694,0.006934240000000008
commit_messages,16302,after,Code Review & Collaboration,0.15302716,Documentation & Communication,0.13788603,0.015141130000000003
commit_messages,16303,after,Documentation & Communication,0.17371966,Code Review & Collaboration,0.16659257,0.007127090000000003
commit_messages,16304,after,Bug Fixing & Debugging,0.13924395,Refactoring & Cleanup,0.13861428,0.0006296699999999988
commit_messages,16305,after,Code Review & Collaboration,0.15509222,Refactoring & Cleanup,0.14037755,0.014714670000000013
